Uuid,Void/Retire,Same as mappings,Fully specified name:en,Short name:en,Description:en,Data class,Data type,Answers,_version:1,_order:35
245c7d3c-4b78-43df-b49e-88b103ebdb42,,,Esotropia (Eye diagnosis),Esotropia,Esotropia,Diagnosis,N/A,,,
61215a60-e70e-4a41-bdb3-350c522ebb12,,,Episcleritis (Eye diagnosis),Episcleritis,Episcleritis,Diagnosis,N/A,,,
c25b5c40-32d6-45f0-a985-80dc01a2750f,,,Enlarged blind spot (Eye diagnosis),Enlarged blind spot,Enlarged blind spot,Diagnosis,N/A,,,
7d1030b0-a5ad-495b-9452-788eb6dc3dba,,,Endothelial corneal dystrophy (Eye diagnosis),Endothelial corneal dystrophy,Endothelial corneal dystrophy,Diagnosis,N/A,,,
bb8cc676-1df5-454b-8738-8b40f5a42767,,,Endophthalmitis (Eye diagnosis),Endophthalmitis,Endophthalmitis,Diagnosis,N/A,,,
41c836d3-a052-4ccd-8cc3-71d114fabadd,,,Divergence insufficiency (Eye diagnosis),Divergence insufficiency,Divergence insufficiency,Diagnosis,N/A,,,
9931adce-1328-4335-816a-8b260fc212d1,,,Disorder of visual cortex (Eye diagnosis),Disorder of visual cortex,Disorder of visual cortex,Diagnosis,N/A,,,
cd243af8-f6ed-49e6-9ea6-ac51b5660179,,,Dislocation of lens (Eye diagnosis),Dislocation of lens,Dislocation of lens,Diagnosis,N/A,,,
e8f3fd3c-d1b0-4b8d-9ea7-13ab92188882,,,Diabetic retinopathy (Eye diagnosis),Diabetic retinopathy,Diabetic retinopathy,Diagnosis,N/A,,,
5a667811-06d8-4d91-86db-25cadb216a33,,,Diabetic cataract (Eye diagnosis),Diabetic cataract,Diabetic cataract,Diagnosis,N/A,,,
d52dbc6d-9f39-4e54-a56d-eebca48e299c,,,Dacryolith (Eye diagnosis),Dacryolith,Dacryolith,Diagnosis,N/A,,,
66a35ebe-ec4c-4f89-aaa7-ae5655ed333f,,,Dacryocystitis (Eye diagnosis),Dacryocystitis,Dacryocystitis,Diagnosis,N/A,,,
4e2f1305-b170-433d-826e-1a916cea2951,,,Cytomegaloviral retinitis (Eye diagnosis),Cytomegaloviral retinitis,Cytomegaloviral retinitis,Diagnosis,N/A,,,
e458dc9e-03c6-4697-87bf-b2971926c877,,,Corneal ulcer (Eye diagnosis),Corneal ulcer,Corneal ulcer,Diagnosis,N/A,,,
7b23d4c4-db78-47e6-933d-330b3e1db2b0,,,Corneal staphyloma (Eye diagnosis),Corneal staphyloma,Corneal staphyloma,Diagnosis,N/A,,,
f0820e7a-3b67-495d-a8f3-a31414633770,,,Corneal neovascularization (Eye diagnosis),Corneal neovascularization,Corneal neovascularization,Diagnosis,N/A,,,
4dd0ca53-c068-4cfc-93df-ce56e8b89754,,,Corneal degeneration (Eye diagnosis),Corneal degeneration,Corneal degeneration,Diagnosis,N/A,,,
54333c1b-1455-48ef-9d82-760379dfe2ec,,,Corneal abscess (Eye diagnosis),Corneal abscess,Corneal abscess,Diagnosis,N/A,,,
196a4e69-5e71-4550-9ec1-75f671fdb866,,,Convergence insufficiency (Eye diagnosis),Convergence insufficiency,Convergence insufficiency,Diagnosis,N/A,,,
651e46a2-0fa8-45cd-b37b-1df94f555c2b,,,Convergence excess (Eye diagnosis),Convergence excess,Convergence excess,Diagnosis,N/A,,,
6bc6c6d1-ab4a-4ce1-94b9-93f8d88d6458,,,Conjunctivochalasis (Eye diagnosis),Conjunctivochalasis,Conjunctivochalasis,Diagnosis,N/A,,,
971ce47f-d56e-4234-accc-59f3e8866866,,,Conjunctivitis due to Koch-Weeks bacillus (Eye diagnosis),Conjunctivitis due to Koch-Weeks bacillus,Conjunctivitis due to Koch-Weeks bacillus,Diagnosis,N/A,,,
a15b5aa6-6ab3-4878-a628-2d56b3462eec,,,Conjunctivitis (Eye diagnosis),Conjunctivitis,Conjunctivitis,Diagnosis,N/A,,,
a4e84914-a22e-46c4-8ef4-0ebf592b127d,,,Ciliary block glaucoma (Eye diagnosis),Ciliary block glaucoma,Ciliary block glaucoma,Diagnosis,N/A,,,
eb10753a-389d-4b1c-bed3-f1a2ae92b1c4,,,Cicatricial lagophthalmos (Eye diagnosis),Cicatricial lagophthalmos,Cicatricial lagophthalmos,Diagnosis,N/A,,,
a9eb52eb-969e-4a97-8110-b9e5c184feb7,,,Choroiditis (Eye diagnosis),Choroiditis,Choroiditis,Diagnosis,N/A,,,
5d943509-7ef3-4475-b282-781909cf1d80,,,Choroidal rupture (Eye diagnosis),Choroidal rupture,Choroidal rupture,Diagnosis,N/A,,,
b6e68839-d25e-4117-975a-f0305d07926d,,,Choroidal detachment (Eye diagnosis),Choroidal detachment,Choroidal detachment,Diagnosis,N/A,,,
633fc2f3-fd62-4437-b6ba-ab29040668af,,,Choroidal degeneration (Eye diagnosis),Choroidal degeneration,Choroidal degeneration,Diagnosis,N/A,,,
af81d1e7-467b-4fc2-ae09-bceb9a378252,,,Chalazion (Eye diagnosis),Chalazion,Chalazion,Diagnosis,N/A,,,
933f6a33-ab09-4f03-bcb7-e93337d2be1b,,,Central serous chorioretinopathy (Eye diagnosis),Central serous chorioretinopathy,Central serous chorioretinopathy,Diagnosis,N/A,,,
ac770abf-1836-446f-be08-1a59461ba4ab,,,Cataract (Eye diagnosis),Cataract,Cataract,Diagnosis,N/A,,,
39e1ddbb-d4a4-4e6c-9351-1f3648aab8d1,,,Bullous keratopathy (Eye diagnosis),Bullous keratopathy,Bullous keratopathy,Diagnosis,N/A,,,
9f51ac30-65af-4c98-97b5-a957cbc2126c,,,Blepharoconjunctivitis (Eye diagnosis),Blepharoconjunctivitis,Blepharoconjunctivitis,Diagnosis,N/A,,,
3a8145bc-c6ec-427b-966f-5bee519b8d8a,,,Blepharochalasis (Eye diagnosis),Blepharochalasis,Blepharochalasis,Diagnosis,N/A,,,
68642924-1034-41ff-8ef3-be05397747a7,,,Astigmatism (Eye diagnosis),Astigmatism,Astigmatism,Diagnosis,N/A,,,
f37f00b7-cee6-464c-8560-78a34d0a4d21,,,Arcuate scotoma (Eye diagnosis),Arcuate scotoma,Arcuate scotoma,Diagnosis,N/A,,,
9fa8dde0-7860-4612-a79f-c53490ac440b,,,Aphakia (Eye diagnosis),Aphakia,Aphakia,Diagnosis,N/A,,,
e232f2ce-cce1-446d-b1fd-2dbc4b568631,,,Anterior uveitis (Eye diagnosis),Anterior uveitis,Anterior uveitis,Diagnosis,N/A,,,
0b3a8795-a16b-42de-9dac-7e8316c2dc22,,,Anterior ischemic optic neuropathy (Eye diagnosis),Anterior ischemic optic neuropathy,Anterior ischemic optic neuropathy,Diagnosis,N/A,,,
749c700d-fd55-45ca-9fcb-eb262f806923,,,Anisometropia (Eye diagnosis),Anisometropia,Anisometropia,Diagnosis,N/A,,,
eb5f90ec-aeb6-47c1-98f7-26839c92aff6,,,Aniseikonia (Eye diagnosis),Aniseikonia,Aniseikonia,Diagnosis,N/A,,,
67488076-27b4-4cf9-8bd9-dcf32382fa5a,,,After-cataract (Eye diagnosis),After-cataract,After-cataract,Diagnosis,N/A,,,
1507ef68-65a3-4dc6-87ba-a0018e90790d,,,Adherent leukoma (Eye diagnosis),Adherent leukoma,Adherent leukoma,Diagnosis,N/A,,,
ceedc475-6e1f-4f7f-930d-43a3d9181899,,,Acute epidemic conjunctivitis (Eye diagnosis),Acute epidemic conjunctivitis,Acute epidemic conjunctivitis,Diagnosis,N/A,,,
c646695b-4225-4da8-b771-d4f188148478,,,Acute atopic conjunctivitis (Eye diagnosis),Acute atopic conjunctivitis,Acute atopic conjunctivitis,Diagnosis,N/A,,,
e33317b4-4762-46bb-a09b-40c56eae7341,,,Abscess of eyelid (Eye diagnosis),Abscess of eyelid,Abscess of eyelid,Diagnosis,N/A,,,
